group,dev,s,row_idx,col_idx,time_ms,minors_tested,matrix,is_principal,prime
32,4,6,"6,7,11,13,20,25","5,6,7,11,21,25",1046838.7649,6713561190.0,kernel_32_6.txt,False,4294967291
32,4,0,"0,1,11,13,16,23","0,1,2,5,7,15",40153.874,257761280.0,kernel_32_60.txt,False,4294967291
32,4,0,"0,1,5,6,14,32","0,1,3,6,14,31",39774.521,257761280.0,kernel_32_61.txt,False,4294967291
32,4,0,"0,1,12,14,17,19","0,1,2,20,21,24",40035.3091,257761280.0,kernel_32_62.txt,False,4294967291
32,4,0,"0,1,13,15,26,29","0,1,9,10,19,28",120165.4719,773283840.0,kernel_32_63.txt,False,4294967291
32,4,10,"10,11,17,19,21,24","4,9,10,11,13,22",1624648.3701,10415984810.0,kernel_32_64.txt,False,4294967291
32,4,7,"4,7,8,11,23,31","7,8,9,22,28,31",1199997.894,7703607415.0,kernel_32_65.txt,False,4294967291
32,4,6,"6,7,10,13,14,16","6,7,16,17,20,28",1080827.325,6930323575.0,kernel_32_66.txt,False,4294967291
32,4,0,"0,1,7,9,13,29","0,1,17,26,27,32",153387.1521,990046225.0,kernel_32_67.txt,False,4294967291
32,4,1,"1,2,8,10,28,29","1,2,14,16,19,27",307270.5181,1980092450.0,kernel_32_68.txt,False,4294967291
32,4,0,"0,1,13,15,19,28","0,1,6,11,20,23",79708.52,515522560.0,kernel_32_69.txt,False,4294967291
32,4,2,"1,2,3,14,18,19","2,3,4,10,16,17",387435.5142,2495615010.0,kernel_32_7.txt,False,4294967291
32,4,1,"1,2,13,14,19,30","1,2,7,18,26,29",273660.8521,1763330065.0,kernel_32_70.txt,False,4294967291
32,4,1,"1,2,11,12,26,28","1,2,11,14,16,31",273522.834,1763330065.0,kernel_32_71.txt,False,4294967291
32,4,0,"0,1,3,26,29,31","0,1,9,14,25,32",120341.01,773283840.0,kernel_32_72.txt,False,4294967291
32,4,2,"2,3,8,19,26,28","1,2,3,8,17,21",348818.427,2237853730.0,kernel_32_73.txt,False,4294967291
32,4,5,"5,6,14,16,25,29","5,6,11,19,28,31",926047.489,5940277350.0,kernel_32_74.txt,False,4294967291
32,4,0,"0,1,3,7,17,25","0,1,4,13,28,31",79839.179,515522560.0,kernel_32_75.txt,False,4294967291
32,4,3,"3,4,8,17,30,31","1,2,3,4,29,32",502211.9348,3227899955.0,kernel_32_76.txt,False,4294967291
32,4,2,"2,3,15,17,25,27","0,2,3,9,11,15",349180.281,2237853730.0,kernel_32_77.txt,False,4294967291
32,4,1,"1,2,3,4,27,28","1,2,4,8,18,26",234937.147,1505568785.0,kernel_32_78.txt,False,4294967291
32,4,3,"3,4,5,15,24,29","3,4,15,17,24,25",616369.0469,3960184900.0,kernel_32_79.txt,False,4294967291
32,4,2,"2,3,5,10,12,29","2,3,20,21,25,31",461553.812,2970138675.0,kernel_32_8.txt,False,4294967291
32,4,0,"0,1,4,6,23,25","0,1,2,3,8,11",39983.3291,257761280.0,kernel_32_80.txt,False,4294967291
32,4,8,"2,8,9,16,19,27","2,4,8,9,23,25",1314919.125,8435892360.0,kernel_32_81.txt,False,4294967291
32,4,2,"0,2,3,15,21,25","2,3,9,14,15,24",428984.3601,2753376290.0,kernel_32_82.txt,False,4294967291
32,4,0,"0,1,2,11,16,32","0,1,13,18,20,32",154585.7559,990046225.0,kernel_32_83.txt,False,4294967291
32,4,1,"1,2,18,20,24,28","1,2,19,27,31,32",307488.366,1980092450.0,kernel_32_84.txt,False,4294967291
32,4,4,"0,4,5,16,24,27","4,5,16,20,25,32",770540.8518,4950231125.0,kernel_32_85.txt,False,4294967291
32,4,3,"1,3,4,6,10,27","2,3,4,20,21,25",541676.22,3485661235.0,kernel_32_86.txt,False,4294967291
32,4,0,"0,1,17,29,30,31","0,1,2,7,23,28",39869.803,257761280.0,kernel_32_87.txt,False,4294967291
32,4,0,"0,1,5,6,28,31","0,1,3,9,20,32",39816.7549,257761280.0,kernel_32_88.txt,False,4294967291
32,4,0,"0,1,18,19,23,32","0,1,2,13,18,23",39738.1421,257761280.0,kernel_32_89.txt,False,4294967291
32,4,0,"0,1,8,11,18,23","0,1,4,15,29,31",80205.6479,515522560.0,kernel_32_9.txt,False,4294967291
32,4,0,"0,1,12,20,21,32","0,1,7,19,22,31",120559.304,773283840.0,kernel_32_90.txt,False,4294967291
32,4,0,"0,1,4,14,23,25","0,1,2,9,13,16",39598.3052,257761280.0,kernel_32_91.txt,False,4294967291
32,4,5,"2,3,5,6,15,32","1,2,5,6,16,27",810554.271,5207992405.0,kernel_32_92.txt,False,4294967291
32,4,9,"8,9,10,16,17,23","1,9,10,22,23,29",1430110.144,9168177305.0,kernel_32_93.txt,False,4294967291
32,4,13,"1,9,13,14,15,28","13,14,19,21,23,27",2166089.313,13860647150.0,kernel_32_94.txt,False,4294967291
32,4,3,"3,4,7,11,13,25","3,4,16,28,31,32",615860.9041,3960184900.0,kernel_32_95.txt,False,4294967291
32,4,6,"6,7,17,19,21,25","1,6,7,10,21,23",965234.5032,6198038630.0,kernel_32_96.txt,False,4294967291
32,4,5,"5,6,9,15,16,18","0,5,6,26,27,29",811185.8582,5207992405.0,kernel_32_97.txt,False,4294967291
32,4,6,"6,7,14,15,16,28","6,7,11,15,17,28",1078730.4751,6930323575.0,kernel_32_98.txt,False,4294967291
32,4,4,"4,5,6,8,25,28","4,5,9,23,26,30",735645.667,4733468740.0,kernel_32_99.txt,False,4294967291
32,4,2,"0,2,3,6,19,20","2,3,9,11,13,17",428953.73,2753376290.0,,False,4294967291
