group,dev,s,row_idx,col_idx,time_ms,minors_tested,matrix,is_principal,prime
31,3,22,"5,15,22,23,28","15,21,22,23,25",31778.5488,379122800.0,kernel_31_36.txt,False,2147483647
31,3,15,"15,16,18,20,27","4,14,15,16,26",21387.824,255568880.0,kernel_31_38.txt,False,2147483647
31,3,10,"2,9,10,11,31","2,10,11,16,20",14453.2009,173150880.0,kernel_31_43.txt,False,2147483647
31,3,10,"1,9,10,11,31","10,11,24,26,28",15100.03,181319600.0,kernel_31_52.txt,False,2147483647
31,3,29,"11,14,21,29,30","18,19,21,29,30",41630.6531,494508000.0,kernel_31_54.txt,False,2147483647
31,3,6,"2,6,7,14,30","6,7,9,15,26",9607.314,115385200.0,kernel_31_70.txt,False,2147483647
31,3,18,"18,19,20,21,27","15,18,19,25,27",26254.3301,313188400.0,kernel_31_72.txt,False,2147483647
31,3,1,"1,2,8,17,30","1,2,6,18,21",2053.645,24798480.0,kernel_31_84.txt,False,2147483647
31,3,16,"0,1,9,16,17","3,14,16,17,21",22774.3201,272052480.0,kernel_31_90.txt,False,2147483647
31,3,13,"9,13,14,17,24","0,1,13,14,26",18581.1941,222601680.0,kernel_31_93.txt,False,2147483647
31,3,3,"3,4,6,9,12","3,4,21,26,31",5497.979,65934400.0,,False,2147483647
31,4,0,"0,1,8,13,16,17","0,1,9,10,18,19",89343.8518,673505280.0,kernel_31_10.txt,False,2147483647
31,4,6,"6,7,19,23,26,27","6,7,15,17,18,27",700749.6282,5257238175.0,kernel_31_100.txt,False,2147483647
31,4,0,"0,1,17,18,29,30","0,1,9,10,22,30",89862.127,673505280.0,kernel_31_11.txt,False,2147483647
31,4,1,"1,2,13,17,24,29","0,1,2,4,23,30",130024.918,975535785.0,kernel_31_12.txt,False,2147483647
31,4,3,"3,4,13,16,20,23","3,4,17,19,21,31",400966.8311,3004136100.0,kernel_31_13.txt,False,2147483647
31,4,0,"0,1,3,13,20,22","0,1,13,14,22,28",89242.8281,673505280.0,kernel_31_14.txt,False,2147483647
31,4,0,"0,1,7,16,25,29","0,1,6,12,13,26",60438.751,449003520.0,kernel_31_15.txt,False,2147483647
31,4,0,"0,1,3,8,12,19","0,1,11,15,25,31",89801.1479,673505280.0,kernel_31_16.txt,False,2147483647
31,4,3,"2,3,4,6,9,23","3,4,12,17,22,25",389517.998,2926607355.0,kernel_31_17.txt,False,2147483647
31,4,1,"1,2,3,10,16,25","0,1,2,4,13,19",130260.1858,975535785.0,kernel_31_18.txt,False,2147483647
31,4,0,"0,1,5,8,11,20","0,1,13,18,25,30",89296.251,673505280.0,kernel_31_19.txt,False,2147483647
31,4,4,"0,1,4,5,8,9","4,5,16,17,25,31",501638.4141,3755170125.0,kernel_31_2.txt,False,2147483647
31,4,1,"1,2,5,6,12,19","1,2,14,21,26,28",200091.3201,1502068050.0,kernel_31_20.txt,False,2147483647
31,4,5,"5,6,14,20,23,26","5,6,8,10,11,26",590441.1321,4428675405.0,kernel_31_21.txt,False,2147483647
31,4,1,"1,2,10,14,18,26","1,2,21,27,28,31",200004.3701,1502068050.0,kernel_31_22.txt,False,2147483647
31,4,0,"0,1,2,7,13,20","0,1,6,14,16,17",59616.823,449003520.0,kernel_31_23.txt,False,2147483647
31,4,1,"1,2,4,14,23,27","0,1,2,26,27,31",130291.3999,975535785.0,kernel_31_24.txt,False,2147483647
31,4,2,"2,3,5,18,21,25","2,3,9,15,17,23",289870.144,2175573330.0,kernel_31_25.txt,False,2147483647
31,4,1,"1,2,10,13,14,27","1,2,3,7,9,27",130070.8252,975535785.0,kernel_31_26.txt,False,2147483647
31,4,0,"0,1,9,25,27,28","0,1,10,11,18,31",89459.8909,673505280.0,kernel_31_27.txt,False,2147483647
31,4,0,"0,1,8,14,15,22","0,1,3,17,19,20",29605.637,224501760.0,kernel_31_28.txt,False,2147483647
31,4,3,"3,4,8,12,21,30","0,3,4,9,17,25",332271.6741,2477603835.0,kernel_31_29.txt,False,2147483647
31,4,5,"1,5,6,10,26,28","3,5,6,9,11,17",560980.166,4204173645.0,kernel_31_3.txt,False,2147483647
31,4,3,"3,4,10,18,23,30","3,4,7,18,21,26",391072.8838,2926607355.0,kernel_31_30.txt,False,2147483647
31,4,3,"3,4,19,23,24,27","3,4,6,7,14,15",361337.2249,2702105595.0,kernel_31_31.txt,False,2147483647
31,4,3,"3,4,5,15,26,30","3,4,12,13,16,19",390409.5449,2926607355.0,kernel_31_32.txt,False,2147483647
31,4,1,"1,2,12,13,17,23","1,2,8,13,18,31",189738.104,1424539305.0,kernel_31_33.txt,False,2147483647
31,4,1,"1,2,3,9,26,29","1,2,5,10,26,30",160180.8811,1200037545.0,kernel_31_34.txt,False,2147483647
31,4,2,"2,3,8,9,10,23","2,3,11,15,17,24",290657.5278,2175573330.0,kernel_31_35.txt,False,2147483647
31,4,5,"5,6,12,14,21,23","0,3,5,6,12,20",530874.7432,3979671885.0,kernel_31_36.txt,False,2147483647
31,4,0,"0,1,9,12,15,27","0,1,7,12,28,29",59502.624,449003520.0,kernel_31_37.txt,False,2147483647
31,4,0,"0,1,7,10,22,28","0,1,6,24,26,31",59911.353,449003520.0,kernel_31_38.txt,False,2147483647
31,4,0,"0,1,4,6,10,28","0,1,12,19,29,30",89963.1201,673505280.0,kernel_31_39.txt,False,2147483647
31,4,0,"0,1,3,6,22,29","0,1,6,12,25,31",60047.395,449003520.0,kernel_31_4.txt,False,2147483647
31,4,1,"1,2,22,25,26,28","1,2,21,25,30,31",200377.1829,1502068050.0,kernel_31_40.txt,False,2147483647
31,4,5,"2,5,6,7,10,20","5,6,9,16,18,21",592030.229,4428675405.0,kernel_31_41.txt,False,2147483647
