group,dev,s,row_idx,col_idx,time_ms,minors_tested,matrix,is_principal,prime
37,5,0,"0,1,12,13,24,32,33","0,1,3,4,5,6,7",534530.9319,21618229248.0,kernel_37_10.txt,False,137438953097
37,5,0,"0,1,6,12,15,19,26","0,1,4,23,25,26,35",1287125.9761,52501413888.0,kernel_37_100.txt,False,137438953097
37,5,0,"0,1,22,23,34,35,36","0,1,3,4,10,23,35",539807.98,21618229248.0,kernel_37_11.txt,False,137438953097
37,5,0,"0,1,10,23,27,28,30","0,1,3,15,21,28,34",909475.2739,37059821568.0,kernel_37_12.txt,False,137438953097
37,5,1,"1,2,7,14,32,35,36","0,1,2,9,12,22,25",3911189.4929,154476241920.0,kernel_37_13.txt,False,137438953097
37,5,0,"0,1,12,16,19,30,33","0,1,6,9,10,15,18",1825805.699,71031324672.0,kernel_37_14.txt,False,137438953097
37,5,0,"0,1,2,10,31,33,36","0,1,4,8,25,28,34",1100991.252,46324776960.0,kernel_37_15.txt,False,137438953097
37,5,0,"0,1,16,17,21,22,24","0,1,2,14,19,21,27",472701.4851,18529910784.0,kernel_37_16.txt,False,137438953097
37,5,0,"0,1,8,10,20,27,34","0,1,2,6,12,36,37",211070.0771,9264955392.0,kernel_37_17.txt,False,137438953097
37,5,0,"0,1,3,4,7,21,29","0,1,3,4,8,17,23",492657.719,21618229248.0,kernel_37_18.txt,False,137438953097
37,5,1,"1,2,4,9,12,14,23","1,2,15,21,25,26,27",6948635.1599,274920662016.0,kernel_37_19.txt,False,137438953097
37,5,0,"0,1,4,6,28,34,35","0,1,2,4,7,26,31",28852.365,3088318464.0,kernel_37_2.txt,False,137438953097
37,5,0,"0,1,3,23,24,25,34","0,1,3,8,16,30,36",651974.958,27794866176.0,kernel_37_20.txt,False,137438953097
37,5,0,"0,1,8,9,10,15,32","0,1,4,12,14,33,35",1231654.356,49413095424.0,kernel_37_21.txt,False,137438953097
37,5,0,"0,1,4,13,14,22,27","0,1,3,11,17,28,36",816452.3159,33971503104.0,kernel_37_22.txt,False,137438953097
37,5,0,"0,1,3,6,8,12,15","0,1,5,6,19,26,28",1304537.0662,55589732352.0,kernel_37_23.txt,False,137438953097
37,5,0,"0,1,6,8,10,15,29","0,1,6,8,24,33,37",1734910.0171,71031324672.0,kernel_37_24.txt,False,137438953097
37,5,0,"0,1,2,12,15,23,31","0,1,7,10,12,33,37",2047997.4609,83384598528.0,kernel_37_25.txt,False,137438953097
37,5,0,"0,1,3,9,17,18,24","0,1,3,6,26,29,33",649985.052,27794866176.0,kernel_37_26.txt,False,137438953097
37,5,0,"0,1,10,16,29,33,36","0,1,2,18,24,27,30",444790.0129,18529910784.0,kernel_37_27.txt,False,137438953097
37,5,0,"0,1,7,15,21,22,23","0,1,3,8,16,22,31",680732.73,27794866176.0,kernel_37_28.txt,False,137438953097
37,5,0,"0,1,4,8,22,28,29","0,1,4,6,27,32,36",1034619.0601,43236458496.0,kernel_37_29.txt,False,137438953097
37,5,0,"0,1,2,8,21,26,27","0,1,3,24,32,33,34",876606.3201,37059821568.0,kernel_37_3.txt,False,137438953097
37,5,0,"0,1,11,13,21,23,30","0,1,2,3,22,32,35",66182.1191,3088318464.0,kernel_37_30.txt,False,137438953097
37,5,0,"0,1,3,19,24,31,36","0,1,4,5,13,17,34",957831.488,40148140032.0,kernel_37_31.txt,False,137438953097
