group,dev,s,row_idx,col_idx,time_ms,minors_tested,matrix,is_principal,prime
28,4,0,"0,1,2,13,19,22","0,1,10,11,13,14",38104.9329,287539200.0,kernel_28_79.txt,False,268435399
28,4,2,"0,2,3,5,13,17","2,3,14,19,21,22",124143.7419,924007500.0,kernel_28_8.txt,False,268435399
28,4,0,"0,1,5,6,9,15","0,1,2,9,15,17",38646.875,287539200.0,kernel_28_80.txt,False,268435399
28,4,0,"0,1,4,21,23,28","0,1,2,5,16,22",37813.1401,287539200.0,kernel_28_81.txt,False,268435399
28,4,0,"0,1,3,21,24,27","0,1,7,8,16,18",38077.5881,287539200.0,kernel_28_82.txt,False,268435399
28,4,0,"0,1,6,7,16,25","0,1,2,14,19,21",38385.3879,287539200.0,kernel_28_83.txt,False,268435399
28,4,1,"1,2,8,12,19,20","1,2,3,4,10,27",79626.4761,595541700.0,kernel_28_84.txt,False,268435399
28,4,0,"0,1,3,8,21,26","0,1,2,11,20,28",38706.1689,287539200.0,kernel_28_85.txt,False,268435399
28,4,1,"1,2,11,13,19,22","1,2,3,6,10,23",79520.9412,595541700.0,kernel_28_86.txt,False,268435399
28,4,0,"0,1,6,15,17,24","0,1,5,10,12,23",38246.5029,287539200.0,kernel_28_87.txt,False,268435399
28,4,0,"0,1,15,18,19,28","0,1,2,14,20,27",37936.8491,287539200.0,kernel_28_88.txt,False,268435399
28,4,1,"0,1,2,9,22,25","1,2,8,9,24,26",79500.0032,595541700.0,kernel_28_89.txt,False,268435399
28,4,2,"2,3,11,12,23,25","1,2,3,6,16,23",120768.8489,903544200.0,kernel_28_9.txt,False,268435399
28,4,1,"1,2,4,6,7,21","0,1,2,8,16,24",79464.2979,595541700.0,kernel_28_90.txt,False,268435399
28,4,1,"1,2,10,14,17,26","0,1,2,3,4,28",79434.9509,595541700.0,kernel_28_91.txt,False,268435399
28,4,1,"0,1,2,12,16,17","1,2,3,12,17,26",79897.1689,595541700.0,kernel_28_92.txt,False,268435399
28,4,0,"0,1,2,9,10,21","0,1,2,6,16,28",38080.082,287539200.0,kernel_28_93.txt,False,268435399
28,4,2,"2,3,4,5,13,17","2,3,11,18,21,28",120964.0962,903544200.0,kernel_28_94.txt,False,268435399
28,4,0,"0,1,3,11,18,26","0,1,6,7,11,18",38328.571,287539200.0,kernel_28_95.txt,False,268435399
28,4,0,"0,1,14,24,27,28","0,1,5,10,13,17",38156.7659,287539200.0,kernel_28_96.txt,False,268435399
28,4,2,"0,2,3,13,14,16","2,3,5,7,22,28",121388.6121,903544200.0,kernel_28_97.txt,False,268435399
28,4,0,"0,1,4,11,21,24","0,1,7,8,9,22",38899.262,287539200.0,kernel_28_98.txt,False,268435399
28,4,0,"0,1,3,5,17,28","0,1,2,3,9,18",38236.075,287539200.0,kernel_28_99.txt,False,268435399
28,4,0,"0,1,3,13,17,25","0,1,3,13,21,22",38720.114,287539200.0,,False,268435399
