group,dev,s,row_idx,col_idx,time_ms,minors_tested,matrix,is_principal,prime
39,5,4,"4,5,6,7,30,34,38","2,4,5,7,20,23,32",11145941.645,1079741490576.0,kernel_39_0077.txt,False,549755813657
39,5,1,"1,2,5,11,13,26,34","1,2,3,4,13,21,39",2958528.1301,288952951140.0,kernel_39_0078.txt,False,549755813657
39,5,2,"2,3,11,12,15,28,30","2,3,19,21,26,27,37",7673788.387,746494165704.0,kernel_39_0079.txt,False,549755813657
39,5,6,"6,7,16,18,19,30,33","4,5,6,7,10,11,15",16690259.677,1624752121944.0,kernel_39_0080.txt,False,549755813657
39,5,4,"1,4,5,9,13,15,22","2,4,5,8,23,28,35",11104442.105,1081797445008.0,kernel_39_0081.txt,False,549755813657
39,5,2,"2,3,4,9,27,32,38","0,1,2,3,11,16,36",5184079.895,505947497160.0,kernel_39_0082.txt,False,549755813657
39,5,1,"0,1,2,6,14,30,35","1,2,14,18,31,32,33",4857364.2092,476044804452.0,kernel_39_0083.txt,False,549755813657
39,5,0,"0,1,13,18,27,36,38","0,1,5,8,13,15,34",991637.4619,96629858304.0,kernel_39_0084.txt,False,549755813657
39,5,1,"1,2,5,6,9,35,38","1,2,13,14,16,19,39",4767940.9871,463709077860.0,kernel_39_0085.txt,False,549755813657
39,5,0,"0,1,14,15,28,31,35","0,1,16,18,20,23,31",2397983.564,232322850816.0,kernel_39_0086.txt,False,549755813657
39,5,0,"0,1,4,8,15,17,23","0,1,5,22,27,31,32",1135491.5242,111021539328.0,kernel_39_0087.txt,False,549755813657
39,5,1,"1,2,20,21,25,36,38","0,1,2,11,21,24,29",2836350.115,274561270116.0,kernel_39_0088.txt,False,549755813657
39,5,0,"0,1,11,22,33,34,38","0,1,4,20,25,27,28",916735.176,88406040576.0,kernel_39_0089.txt,False,549755813657
39,5,1,"1,2,16,26,30,35,36","1,2,14,32,34,35,36",4923976.9329,478100758884.0,kernel_39_0090.txt,False,549755813657
39,5,2,"2,3,26,29,30,36,37","2,3,8,13,16,30,31",6831864.2129,662200033992.0,,False,549755813657
39,5,0,"0,1,13,14,28,33,36","0,1,13,17,19,22,25",2216645.103,215875215360.0,kernel_39_0092.txt,False,549755813657
39,5,1,"1,2,6,18,23,24,36","1,2,17,21,24,25,29",5062694.5159,490436485476.0,kernel_39_0093.txt,False,549755813657
39,5,1,"1,2,5,8,9,21,34","1,2,4,12,14,27,30",3407359.0979,332127994212.0,kernel_39_0094.txt,False,549755813657
39,5,0,"0,1,5,14,17,32,38","0,1,3,28,29,33,35",644072.772,63734587392.0,kernel_39_0095.txt,False,549755813657
39,5,4,"1,4,5,17,24,29,34","1,4,5,6,8,10,39",10779951.8291,1048902174096.0,kernel_39_0096.txt,False,549755813657
39,5,2,"2,3,5,19,27,29,30","2,3,5,29,32,33,35",6345895.2649,616969036488.0,kernel_39_0097.txt,False,549755813657
39,5,1,"1,2,5,13,24,26,31","1,2,13,15,24,28,37",4784169.9722,465765032292.0,kernel_39_0098.txt,False,549755813657
39,5,0,"0,1,3,4,17,31,39","0,1,5,22,28,31,33",1133602.7231,111021539328.0,kernel_39_0099.txt,False,549755813657
39,5,0,"0,1,12,17,21,26,37","0,1,13,15,18,24,28",2202991.064,213819260928.0,kernel_39_0100.txt,False,549755813657
39,5,0,"0,1,3,8,11,27,33","0,1,8,15,23,32,37",1656321.106,162420400128.0,,False,549755813657
