group,dev,s,row_idx,col_idx,time_ms,minors_tested,matrix,is_principal,prime
36,5,0,"0,1,12,14,25,29,34","0,1,2,3,7,18,28",53139.03,2659385344.0,kernel_36_10.txt,False,68719476503
36,5,0,"0,1,8,12,15,21,31","0,1,3,8,20,23,35",487645.366,23934468096.0,kernel_36_100.txt,False,68719476503
36,5,0,"0,1,11,15,20,25,32","0,1,2,5,11,17,27",105417.5029,5318770688.0,kernel_36_11.txt,False,68719476503
36,5,0,"0,1,12,23,31,32,36","0,1,3,14,28,31,35",563746.4839,26593853440.0,kernel_36_12.txt,False,68719476503
36,5,0,"0,1,2,7,17,28,31","0,1,2,12,16,32,34",235200.0149,13296926720.0,kernel_36_13.txt,False,68719476503
36,5,0,"0,1,18,30,32,33,35","0,1,4,6,20,25,36",688609.106,31912624128.0,kernel_36_14.txt,False,68719476503
36,5,1,"1,2,3,13,22,28,34","1,2,4,8,21,27,28",2950302.114,139957944896.0,kernel_36_15.txt,False,68719476503
36,5,0,"0,1,9,22,30,31,34","0,1,3,9,14,15,33",505715.377,23934468096.0,kernel_36_16.txt,False,68719476503
36,5,0,"0,1,21,24,30,34,35","0,1,7,20,21,30,31",1390346.177,66484633600.0,kernel_36_17.txt,False,68719476503
36,5,0,"0,1,15,20,22,25,29","0,1,2,9,11,23,33",228568.1541,10637541376.0,kernel_36_18.txt,False,68719476503
36,5,0,"0,1,15,18,19,23,27","0,1,2,5,13,20,21",107891.364,5318770688.0,kernel_36_19.txt,False,68719476503
36,5,0,"0,1,6,11,25,27,28","0,1,3,16,19,31,36",541011.0381,26593853440.0,kernel_36_2.txt,False,68719476503
36,5,0,"0,1,4,9,24,29,31","0,1,2,4,9,18,35",23325.6509,2659385344.0,kernel_36_20.txt,False,68719476503
36,5,0,"0,1,2,9,18,19,22","0,1,4,5,25,30,35",629277.1829,31912624128.0,kernel_36_21.txt,False,68719476503
36,5,0,"0,1,3,7,27,29,33","0,1,2,4,7,29,35",16146.616,2659385344.0,kernel_36_22.txt,False,68719476503
36,5,0,"0,1,5,8,21,25,26","0,1,3,7,8,11,16",411505.313,21275082752.0,kernel_36_23.txt,False,68719476503
36,5,0,"0,1,11,18,23,24,27","0,1,2,11,22,29,31",279281.718,13296926720.0,kernel_36_24.txt,False,68719476503
36,5,0,"0,1,5,13,22,32,36","0,1,3,8,15,20,29",423540.9141,21275082752.0,kernel_36_25.txt,False,68719476503
36,5,0,"0,1,3,5,6,13,31","0,1,4,6,11,23,32",618993.595,31912624128.0,kernel_36_26.txt,False,68719476503
36,5,0,"0,1,4,19,21,23,25","0,1,3,12,22,23,34",527955.293,26593853440.0,kernel_36_27.txt,False,68719476503
36,5,0,"0,1,6,20,21,22,33","0,1,6,11,25,27,35",1145296.875,55847092224.0,kernel_36_28.txt,False,68719476503
36,5,0,"0,1,5,6,14,16,28","0,1,2,9,12,19,34",188469.2891,10637541376.0,kernel_36_29.txt,False,68719476503
36,5,0,"0,1,6,13,17,32,35","0,1,5,9,18,26,28",944524.731,45209550848.0,kernel_36_3.txt,False,68719476503
36,5,0,"0,1,3,17,20,22,27","0,1,6,8,9,15,32",1078093.051,53187706880.0,kernel_36_30.txt,False,68719476503
36,5,0,"0,1,3,5,11,16,21","0,1,2,15,20,26,28",233250.3611,13296926720.0,kernel_36_31.txt,False,68719476503
36,5,0,"0,1,4,5,9,12,13","0,1,2,5,14,23,32",74281.072,5318770688.0,kernel_36_32.txt,False,68719476503
36,5,0,"0,1,2,11,19,30,33","0,1,7,10,18,23,27",1336769.3079,63825248256.0,kernel_36_33.txt,False,68719476503
36,5,0,"0,1,2,13,22,26,35","0,1,2,13,25,26,27",240000.832,13296926720.0,kernel_36_34.txt,False,68719476503
36,5,0,"0,1,3,16,26,28,32","0,1,3,7,20,31,34",407133.9548,21275082752.0,kernel_36_35.txt,False,68719476503
36,5,0,"0,1,8,12,22,25,26","0,1,2,6,12,32,33",149271.03,7978156032.0,kernel_36_36.txt,False,68719476503
36,5,0,"0,1,6,7,12,22,25","0,1,2,6,10,23,28",88963.0269,5318770688.0,kernel_36_37.txt,False,68719476503
36,5,0,"0,1,5,14,16,26,27","0,1,2,24,25,32,34",305809.8901,15956312064.0,kernel_36_38.txt,False,68719476503
36,5,0,"0,1,3,8,18,28,32","0,1,2,7,9,12,16",124395.238,7978156032.0,kernel_36_39.txt,False,68719476503
