group,dev,s,row_idx,col_idx,time_ms,minors_tested,matrix,is_principal,prime
38,5,0,"0,1,21,30,32,35,36","0,1,10,13,14,26,36",1450377.2681,142834728960.0,kernel_38_10.txt,False,274877906837
38,5,2,"0,1,2,3,9,21,33","2,3,7,8,10,16,36",4874170.1821,483567567714.0,kernel_38_100.txt,False,274877906837
38,5,0,"0,1,6,9,20,23,31","0,1,4,15,27,30,37",674560.6819,67846496256.0,kernel_38_11.txt,False,274877906837
38,5,1,"1,2,10,24,25,26,36","1,2,6,27,29,34,37",2980736.5391,293561373105.0,kernel_38_12.txt,False,274877906837
38,5,0,"0,1,3,13,15,17,32","0,1,5,23,25,34,35",888288.0598,89271705600.0,kernel_38_13.txt,False,274877906837
38,5,1,"1,2,6,11,18,30,34","0,1,2,3,19,29,37",1956862.5398,193577062833.0,kernel_38_14.txt,False,274877906837
38,5,0,"0,1,8,13,27,31,33","0,1,8,23,32,33,38",1304319.9651,128551256064.0,kernel_38_15.txt,False,274877906837
38,5,0,"0,1,7,8,16,18,35","0,1,3,9,10,16,32",388014.469,39279550464.0,kernel_38_16.txt,False,274877906837
38,5,1,"1,2,7,14,16,32,34","0,1,2,3,6,15,29",1962904.8149,193577062833.0,kernel_38_17.txt,False,274877906837
38,5,0,"0,1,4,14,17,24,36","0,1,16,19,20,29,32",1798246.252,178543411200.0,kernel_38_18.txt,False,274877906837
38,5,0,"0,1,8,9,22,28,30","0,1,5,8,9,11,20",754394.656,74988232704.0,kernel_38_19.txt,False,274877906837
38,5,3,"3,4,16,24,26,34,37","3,4,5,19,29,30,35",6647216.1018,655719421203.0,kernel_38_2.txt,False,274877906837
38,5,0,"0,1,3,6,18,23,36","0,1,5,6,9,13,18",706489.6592,71417364480.0,kernel_38_20.txt,False,274877906837
38,5,0,"0,1,12,18,29,33,34","0,1,11,13,22,26,29",1521317.718,149976465408.0,kernel_38_21.txt,False,274877906837
38,5,4,"0,4,5,11,16,20,27","2,4,5,6,13,14,17",8229002.2329,813587801796.0,kernel_38_22.txt,False,274877906837
38,5,0,"0,1,2,25,26,34,38","0,1,12,15,17,29,37",1564655.9958,157118201856.0,kernel_38_23.txt,False,274877906837
38,5,1,"1,2,12,13,15,28,29","1,2,12,18,21,24,34",3562762.9109,350695264689.0,kernel_38_24.txt,False,274877906837
38,5,2,"2,3,10,12,14,24,30","2,3,8,16,20,25,28",5120223.9771,504992777058.0,kernel_38_25.txt,False,274877906837
38,5,1,"1,2,8,10,17,22,38","1,2,3,4,23,33,34",2203623.2949,218573140401.0,kernel_38_26.txt,False,274877906837
38,5,0,"0,1,2,5,29,32,34","0,1,2,12,16,24,28",189544.522,21425209344.0,kernel_38_27.txt,False,274877906837
38,5,0,"0,1,3,4,18,20,37","0,1,9,12,25,27,38",1319071.1909,132122124288.0,kernel_38_28.txt,False,274877906837
38,5,2,"2,3,8,13,20,30,33","1,2,3,9,20,29,31",4269866.6401,419291939682.0,kernel_38_29.txt,False,274877906837
38,5,0,"0,1,3,16,19,20,37","0,1,3,11,18,28,33",414025.897,42850418688.0,kernel_38_3.txt,False,274877906837
38,5,0,"0,1,10,15,25,26,38","0,1,3,4,18,29,30",287464.498,28566945792.0,kernel_38_30.txt,False,274877906837
38,5,0,"0,1,3,19,25,27,33","0,1,20,24,29,33,38",1896966.6638,189256015872.0,kernel_38_31.txt,False,274877906837
38,5,2,"2,3,10,15,23,32,37","0,1,2,3,12,14,17",3890179.7781,383583257442.0,kernel_38_32.txt,False,274877906837
38,5,0,"0,1,2,9,24,32,35","0,1,4,16,22,27,33",663424.325,67846496256.0,kernel_38_33.txt,False,274877906837
38,5,0,"0,1,9,10,18,31,33","0,1,6,16,19,33,37",1008188.554,99984310272.0,kernel_38_34.txt,False,274877906837
38,5,0,"0,1,10,17,27,35,36","0,1,3,15,21,27,32",469099.3381,46421286912.0,kernel_38_35.txt,False,274877906837
38,5,0,"0,1,5,7,12,23,36","0,1,2,8,10,17,22",129222.761,14283472896.0,kernel_38_36.txt,False,274877906837
38,5,1,"1,2,10,22,30,32,34","1,2,10,11,17,22,33",3343584.8511,329270055345.0,kernel_38_37.txt,False,274877906837
38,5,1,"1,2,8,10,14,18,24","1,2,4,16,20,27,32",2607485.376,257852690865.0,kernel_38_38.txt,False,274877906837
38,5,0,"0,1,3,8,13,26,28","0,1,4,13,14,24,30",626218.9019,64275628032.0,kernel_38_39.txt,False,274877906837
