group,dev,s,row_idx,col_idx,time_ms,minors_tested,matrix,is_principal,prime
35,5,0,"0,1,9,11,12,19,25","0,1,4,12,16,25,29",293429.022,29633150976.0,kernel_35_0002.txt,False,34359738337
35,5,1,"0,1,2,10,15,23,25","1,2,3,4,13,32,35",900761.7791,91103240448.0,kernel_35_0003.txt,False,34359738337
35,5,0,"0,1,2,7,10,12,31","0,1,11,19,23,25,26",641281.876,66104721408.0,kernel_35_0004.txt,False,34359738337
35,5,0,"0,1,8,12,21,28,35","0,1,7,16,29,30,34",506219.1121,50148409344.0,kernel_35_0005.txt,False,34359738337
35,5,0,"0,1,8,13,21,26,31","0,1,2,3,8,12,15",21079.509,2279473152.0,kernel_35_0006.txt,False,34359738337
35,5,0,"0,1,3,17,22,23,35","0,1,2,6,13,15,35",33764.7542,4558946304.0,kernel_35_0007.txt,False,34359738337
35,5,0,"0,1,6,7,12,25,33","0,1,3,4,10,19,26",130829.717,13676838912.0,kernel_35_0008.txt,False,34359738337
35,5,0,"0,1,5,17,24,26,33","0,1,5,17,18,27,35",386687.3091,38751043584.0,kernel_35_0009.txt,False,34359738337
35,5,0,"0,1,3,10,30,31,32","0,1,4,7,9,27,29",242039.6379,25074204672.0,kernel_35_0010.txt,False,34359738337
35,5,0,"0,1,7,19,21,22,24","0,1,2,4,11,31,34",19887.0242,2279473152.0,kernel_35_0011.txt,False,34359738337
35,5,0,"0,1,2,5,7,14,34","0,1,2,8,19,20,22",51261.3052,6838419456.0,kernel_35_0012.txt,False,34359738337
35,5,0,"0,1,3,23,25,27,33","0,1,3,10,13,32,34",173239.6199,18235785216.0,kernel_35_0013.txt,False,34359738337
35,5,0,"0,1,10,11,19,20,33","0,1,8,16,19,21,31",547691.3411,54707355648.0,kernel_35_0014.txt,False,34359738337
35,5,0,"0,1,12,18,21,23,33","0,1,2,3,9,24,31",25672.1521,2279473152.0,kernel_35_0015.txt,False,34359738337
35,5,1,"1,2,8,10,22,33,34","0,1,2,5,10,14,24",824949.665,81985347840.0,kernel_35_0016.txt,False,34359738337
35,5,0,"0,1,8,18,25,34,35","0,1,2,5,24,28,29",44715.959,4558946304.0,kernel_35_0017.txt,False,34359738337
35,5,1,"1,2,3,12,17,23,24","1,2,4,11,28,33,34",1049620.4011,104780079360.0,kernel_35_0018.txt,False,34359738337
35,5,0,"0,1,3,12,15,18,22","0,1,2,18,24,28,32",101200.8772,11397365760.0,kernel_35_0019.txt,False,34359738337
35,5,0,"0,1,7,9,10,18,29","0,1,2,5,7,8,34",41611.24,4558946304.0,kernel_35_0020.txt,False,34359738337
35,5,0,"0,1,6,9,11,22,24","0,1,2,3,5,12,30",16858.9109,2279473152.0,kernel_35_0021.txt,False,34359738337
35,5,0,"0,1,9,17,18,19,34","0,1,3,5,11,16,34",138590.5559,13676838912.0,kernel_35_0022.txt,False,34359738337
35,5,0,"0,1,12,18,20,27,28","0,1,3,12,24,34,35",209744.8271,20515258368.0,kernel_35_0023.txt,False,34359738337
35,5,0,"0,1,5,17,22,28,32","0,1,6,8,25,29,32",409155.6521,41030516736.0,kernel_35_0024.txt,False,34359738337
35,5,0,"0,1,3,4,7,21,34","0,1,5,21,27,28,31",378378.5269,38751043584.0,kernel_35_0025.txt,False,34359738337
35,5,0,"0,1,6,11,13,32,35","0,1,2,22,27,29,30",109657.344,11397365760.0,kernel_35_0026.txt,False,34359738337
35,5,0,"0,1,4,6,19,28,35","0,1,5,24,26,32,34",382632.416,38751043584.0,kernel_35_0027.txt,False,34359738337
35,5,0,"0,1,2,4,15,26,30","0,1,4,7,24,28,32",234336.3179,25074204672.0,kernel_35_0028.txt,False,34359738337
35,5,0,"0,1,6,8,11,17,33","0,1,6,20,26,32,33",458493.2981,45589463040.0,kernel_35_0029.txt,False,34359738337
35,5,0,"0,1,3,7,14,21,27","0,1,4,10,15,18,21",259763.3152,27353677824.0,kernel_35_0030.txt,False,34359738337
35,5,0,"0,1,3,11,16,31,34","0,1,3,9,13,28,35",171387.156,18235785216.0,kernel_35_0031.txt,False,34359738337
35,5,0,"0,1,7,15,16,28,32","0,1,2,4,10,23,32",19546.0989,2279473152.0,kernel_35_0032.txt,False,34359738337
35,5,0,"0,1,5,21,29,33,35","0,1,3,5,9,29,34",130672.7419,13676838912.0,kernel_35_0033.txt,False,34359738337
35,5,0,"0,1,3,9,11,12,33","0,1,18,22,27,29,35",771494.8359,77426401536.0,kernel_35_0034.txt,False,34359738337
35,5,0,"0,1,3,11,12,13,32","0,1,2,4,20,30,31",32969.9431,4558946304.0,kernel_35_0035.txt,False,34359738337
35,5,0,"0,1,2,4,9,16,34","0,1,2,5,9,22,35",27892.2571,4558946304.0,kernel_35_0036.txt,False,34359738337
35,5,2,"2,3,5,7,10,26,35","0,2,3,4,13,21,29",1589581.0981,157132276224.0,kernel_35_0037.txt,False,34359738337
35,5,0,"0,1,4,12,17,20,31","0,1,5,19,24,25,29",385363.356,38751043584.0,kernel_35_0038.txt,False,34359738337
35,5,1,"1,2,8,21,23,24,34","1,2,4,6,9,24,25",1045089.626,102500606208.0,kernel_35_0039.txt,False,34359738337
35,5,0,"0,1,10,18,19,20,29","0,1,13,17,18,26,27",714873.0552,70663667712.0,kernel_35_0040.txt,False,34359738337
35,5,0,"0,1,4,7,10,19,30","0,1,4,12,24,25,32",289475.813,29633150976.0,kernel_35_0041.txt,False,34359738337
35,5,0,"0,1,5,9,11,23,26","0,1,2,5,13,18,25",37689.8589,4558946304.0,kernel_35_0042.txt,False,34359738337
35,5,0,"0,1,9,10,14,16,22","0,1,12,17,18,19,23",701563.2688,68384194560.0,kernel_35_0043.txt,False,34359738337
35,5,0,"0,1,3,20,21,26,34","0,1,2,9,20,22,23",80293.4419,9117892608.0,kernel_35_0044.txt,False,34359738337
35,5,0,"0,1,14,24,27,29,33","0,1,2,8,9,15,35",72985.1008,6838419456.0,kernel_35_0045.txt,False,34359738337
35,5,0,"0,1,9,13,17,23,32","0,1,8,11,22,28,35",530312.9812,52427882496.0,kernel_35_0046.txt,False,34359738337
