group,dev,s,row_idx,col_idx,time_ms,minors_tested,matrix,is_principal,prime
30,4,0,"0,1,7,9,21,27","0,1,6,8,20,22",51707.051,389136384.0,kernel_30_17.txt,False,1073741789
30,4,0,"0,1,16,18,25,30","0,1,14,16,21,26",75804.9248,564110001.0,kernel_30_18.txt,False,1073741789
30,4,1,"1,2,11,13,24,30","0,1,2,11,15,17",126845.157,953246385.0,kernel_30_19.txt,False,1073741789
30,4,0,"0,1,5,7,20,30","0,1,3,4,9,30",51164.873,389136384.0,kernel_30_2.txt,False,1073741789
30,4,0,"0,1,6,11,12,19","0,1,2,12,18,19",51553.1111,389136384.0,kernel_30_20.txt,False,1073741789
30,4,0,"0,1,12,19,21,24","0,1,7,8,19,26",51783.7991,389136384.0,kernel_30_21.txt,False,1073741789
30,4,5,"5,6,14,15,20,29","5,6,11,15,22,28",450559.6201,3384660006.0,kernel_30_22.txt,False,1073741789
30,4,1,"1,2,7,8,20,29","1,2,3,11,16,24",126963.5112,953246385.0,kernel_30_23.txt,False,1073741789
30,4,1,"1,2,4,16,24,25","1,2,4,13,23,28",126459.8889,953246385.0,kernel_30_24.txt,False,1073741789
30,4,0,"0,1,5,12,23,28","0,1,3,4,6,13",51625.1279,389136384.0,kernel_30_25.txt,False,1073741789
30,4,2,"2,3,9,21,26,29","1,2,3,12,15,26",201372.7461,1517356386.0,kernel_30_26.txt,False,1073741789
30,4,0,"0,1,11,13,19,26","0,1,8,10,21,30",51789.4082,389136384.0,kernel_30_27.txt,False,1073741789
30,4,0,"0,1,6,11,19,25","0,1,8,19,26,30",52204.051,389136384.0,kernel_30_28.txt,False,1073741789
30,4,1,"1,2,3,4,15,21","1,2,4,8,22,26",126088.2151,953246385.0,kernel_30_29.txt,False,1073741789
30,4,1,"1,2,4,5,13,23","1,2,10,16,21,23",149372.208,1128220002.0,kernel_30_3.txt,False,1073741789
30,4,5,"5,6,8,9,19,29","1,5,6,21,29,30",427108.2722,3209686389.0,kernel_30_30.txt,False,1073741789
30,4,3,"0,3,4,6,18,25","0,3,4,10,14,20",277238.875,2081466387.0,kernel_30_31.txt,False,1073741789
30,4,0,"0,1,11,12,13,22","0,1,2,5,18,28",51797.366,389136384.0,kernel_30_32.txt,False,1073741789
30,4,0,"0,1,8,11,18,24","0,1,15,16,28,29",74838.8391,564110001.0,kernel_30_33.txt,False,1073741789
30,4,0,"0,1,2,13,16,24","0,1,2,10,12,13",51299.686,389136384.0,kernel_30_34.txt,False,1073741789
30,4,0,"0,1,3,4,19,28","0,1,2,9,19,21",52384.4629,389136384.0,kernel_30_35.txt,False,1073741789
30,4,2,"2,3,9,10,19,23","2,3,4,14,22,29",202564.3611,1517356386.0,kernel_30_36.txt,False,1073741789
30,4,7,"7,8,12,26,27,28","7,8,20,23,29,30",601363.4141,4512880008.0,kernel_30_37.txt,False,1073741789
30,4,0,"0,1,4,8,10,29","0,1,2,8,12,16",51779.3149,389136384.0,kernel_30_38.txt,False,1073741789
30,4,6,"6,7,19,20,24,29","0,3,4,5,6,7",503293.3679,3773796390.0,kernel_30_39.txt,False,1073741789
30,4,2,"0,2,3,6,7,18","2,3,6,10,16,20",202098.27,1517356386.0,kernel_30_4.txt,False,1073741789
30,4,0,"0,1,6,8,16,23","0,1,2,12,15,27",51715.1621,389136384.0,kernel_30_40.txt,False,1073741789
30,4,0,"0,1,11,13,19,27","0,1,5,13,14,22",51797.959,389136384.0,kernel_30_41.txt,False,1073741789
30,4,3,"3,4,5,15,22,27","3,4,13,20,22,25",300103.3989,2256440004.0,kernel_30_42.txt,False,1073741789
30,4,0,"0,1,2,6,12,19","0,1,7,8,13,30",51374.9509,389136384.0,kernel_30_43.txt,False,1073741789
30,4,5,"5,6,14,15,28,30","0,5,6,8,11,18",427434.9211,3209686389.0,kernel_30_44.txt,False,1073741789
30,4,5,"5,6,12,14,27,30","0,5,6,11,20,22",427784.01,3209686389.0,kernel_30_45.txt,False,1073741789
30,4,0,"0,1,11,17,24,25","0,1,3,7,13,17",51193.7981,389136384.0,kernel_30_46.txt,False,1073741789
30,4,3,"3,4,18,22,24,30","0,3,4,9,19,21",276691.5911,2081466387.0,kernel_30_47.txt,False,1073741789
30,4,2,"2,3,10,16,18,20","2,3,8,23,24,25",202973.2769,1517356386.0,kernel_30_48.txt,False,1073741789
30,4,4,"3,4,5,15,18,26","4,5,6,14,24,29",352459.2048,2645576388.0,kernel_30_49.txt,False,1073741789
30,4,3,"2,3,4,16,18,19","1,3,4,13,16,30",276648.7751,2081466387.0,kernel_30_5.txt,False,1073741789
30,4,3,"3,4,7,8,13,23","3,4,16,18,24,26",299599.8711,2256440004.0,kernel_30_50.txt,False,1073741789
30,4,2,"0,2,3,10,20,26","2,3,6,12,25,28",201286.2949,1517356386.0,kernel_30_51.txt,False,1073741789
30,4,0,"0,1,9,15,16,30","0,1,5,14,16,27",51605.2122,389136384.0,kernel_30_52.txt,False,1073741789
30,4,0,"0,1,10,14,17,21","0,1,2,9,17,24",51963.25,389136384.0,kernel_30_53.txt,False,1073741789
30,4,1,"0,1,2,3,5,23","1,2,7,13,24,30",126553.1621,953246385.0,kernel_30_54.txt,False,1073741789
30,4,1,"1,2,5,7,24,25","1,2,6,11,24,28",127316.6692,953246385.0,kernel_30_55.txt,False,1073741789
30,4,0,"0,1,9,19,25,27","0,1,9,12,13,28",74827.509,564110001.0,kernel_30_56.txt,False,1073741789
30,4,2,"2,3,6,10,21,28","2,3,7,21,22,29",201503.78,1517356386.0,kernel_30_57.txt,False,1073741789
30,4,5,"5,6,10,18,20,21","0,5,6,7,19,29",428507.5652,3209686389.0,kernel_30_58.txt,False,1073741789
30,4,0,"0,1,13,14,22,28","0,1,9,16,18,30",74738.5881,564110001.0,kernel_30_59.txt,False,1073741789
30,4,0,"0,1,5,8,19,20","0,1,3,9,16,17",51735.9731,389136384.0,kernel_30_6.txt,False,1073741789
30,4,0,"0,1,10,18,25,28","0,1,15,17,20,28",75316.0581,564110001.0,kernel_30_60.txt,False,1073741789
30,4,0,"0,1,2,13,22,27","0,1,8,17,26,27",51488.21,389136384.0,kernel_30_61.txt,False,1073741789
30,4,1,"0,1,2,13,16,29","1,2,7,17,26,29",126272.5198,953246385.0,kernel_30_62.txt,False,1073741789
30,4,0,"0,1,6,9,13,25","0,1,21,23,26,29",75218.3059,564110001.0,kernel_30_63.txt,False,1073741789
30,4,3,"3,4,13,24,26,27","3,4,7,14,16,30",276791.3779,2081466387.0,kernel_30_64.txt,False,1073741789
30,4,4,"4,5,15,19,21,27","4,5,11,13,25,28",374848.8188,2820550005.0,kernel_30_65.txt,False,1073741789
30,4,0,"0,1,11,18,20,29","0,1,3,9,11,17",51591.437,389136384.0,kernel_30_66.txt,False,1073741789
30,4,0,"0,1,6,16,24,28","0,1,6,14,19,26",51343.782,389136384.0,kernel_30_67.txt,False,1073741789
30,4,0,"0,1,2,15,22,28","0,1,5,7,12,26",51492.4541,389136384.0,kernel_30_68.txt,False,1073741789
30,4,3,"1,3,4,8,17,29","0,3,4,6,8,17",276326.562,2081466387.0,kernel_30_69.txt,False,1073741789
30,4,7,"5,6,7,8,23,27","3,7,8,13,18,26",579398.6929,4337906391.0,kernel_30_7.txt,False,1073741789
30,4,2,"2,3,14,19,24,27","2,3,4,13,14,21",201537.7141,1517356386.0,kernel_30_70.txt,False,1073741789
30,4,1,"1,2,13,16,19,24","1,2,9,10,18,25",151075.717,1128220002.0,kernel_30_71.txt,False,1073741789
30,4,1,"1,2,9,21,23,29","1,2,4,5,8,20",126069.915,953246385.0,kernel_30_72.txt,False,1073741789
30,4,0,"0,1,8,10,18,22","0,1,6,8,17,23",51755.0969,389136384.0,kernel_30_73.txt,False,1073741789
30,4,1,"1,2,3,13,16,17","1,2,16,19,22,23",149871.2,1128220002.0,kernel_30_74.txt,False,1073741789
30,4,2,"2,3,4,21,25,29","2,3,5,17,28,30",201422.781,1517356386.0,kernel_30_75.txt,False,1073741789
30,4,3,"2,3,4,9,21,28","0,3,4,13,18,21",275950.8262,2081466387.0,kernel_30_76.txt,False,1073741789
30,4,0,"0,1,5,8,18,21","0,1,5,8,17,20",51913.073,389136384.0,kernel_30_77.txt,False,1073741789
30,4,0,"0,1,7,11,15,27","0,1,5,9,10,30",51818.2051,389136384.0,kernel_30_78.txt,False,1073741789
30,4,1,"1,2,5,21,24,27","1,2,3,20,21,26",126834.1172,953246385.0,kernel_30_79.txt,False,1073741789
30,4,0,"0,1,4,10,12,18","0,1,3,14,20,24",51808.1699,389136384.0,kernel_30_8.txt,False,1073741789
30,4,2,"2,3,11,14,22,25","2,3,7,11,14,16",202110.8101,1517356386.0,kernel_30_80.txt,False,1073741789
30,4,2,"0,2,3,4,12,27","2,3,8,15,23,26",201697.4409,1517356386.0,kernel_30_81.txt,False,1073741789
30,4,0,"0,1,8,14,19,27","0,1,2,5,19,23",51613.7852,389136384.0,kernel_30_82.txt,False,1073741789
30,4,1,"1,2,8,10,17,19","1,2,4,9,21,26",127143.7239,953246385.0,kernel_30_83.txt,False,1073741789
30,4,2,"2,3,6,16,18,20","2,3,7,8,14,21",202042.252,1517356386.0,kernel_30_84.txt,False,1073741789
30,4,3,"3,4,6,16,18,27","3,4,11,15,16,27",301752.188,2256440004.0,kernel_30_85.txt,False,1073741789
30,4,2,"2,3,6,13,29,30","2,3,7,9,12,24",202593.082,1517356386.0,kernel_30_86.txt,False,1073741789
30,4,0,"0,1,3,11,25,27","0,1,9,12,13,14",74885.707,564110001.0,kernel_30_87.txt,False,1073741789
30,4,2,"1,2,3,5,24,26","0,2,3,7,24,25",202081.791,1517356386.0,kernel_30_88.txt,False,1073741789
30,4,5,"3,5,6,10,14,16","5,6,9,16,20,26",450537.26,3384660006.0,kernel_30_89.txt,False,1073741789
30,4,1,"0,1,2,5,16,21","1,2,3,25,26,28",126930.2029,953246385.0,kernel_30_9.txt,False,1073741789
30,4,1,"1,2,5,7,24,27","1,2,15,24,25,27",149489.9832,1128220002.0,kernel_30_90.txt,False,1073741789
30,4,0,"0,1,3,5,22,25","0,1,2,6,15,22",51198.8889,389136384.0,kernel_30_91.txt,False,1073741789
30,4,0,"0,1,10,15,20,28","0,1,5,7,16,19",51916.7649,389136384.0,kernel_30_92.txt,False,1073741789
30,4,4,"4,5,18,20,24,26","4,5,7,11,22,24",352740.5681,2645576388.0,kernel_30_93.txt,False,1073741789
30,4,1,"1,2,5,9,10,23","1,2,4,11,14,20",127002.718,953246385.0,kernel_30_94.txt,False,1073741789
30,4,1,"1,2,3,6,26,29","1,2,8,11,21,26",126390.3831,953246385.0,kernel_30_95.txt,False,1073741789
30,4,0,"0,1,12,24,26,30","0,1,6,9,18,23",51205.1799,389136384.0,kernel_30_96.txt,False,1073741789
30,4,1,"1,2,10,17,20,22","0,1,2,5,20,23",127369.2258,953246385.0,kernel_30_97.txt,False,1073741789
30,4,0,"0,1,4,9,19,30","0,1,4,11,13,25",51502.29,389136384.0,kernel_30_98.txt,False,1073741789
30,4,0,"0,1,3,4,11,12","0,1,4,6,15,28",51779.55,389136384.0,kernel_30_99.txt,False,1073741789
30,4,0,"0,1,8,11,22,30","0,1,10,12,19,27",76914.6499,564110001.0,,False,1073741789
