group,dev,s,row_idx,col_idx,time_ms,minors_tested,matrix,is_principal,prime
26,2,19,"14,19,20,23","0,17,19,20",91.7,1786800.0,kernel_26_88.txt,False,44923183
26,2,7,"7,8,16,21","7,8,11,15",36.27,706800.0,,False,44923183
26,3,5,"1,5,6,13,24","1,5,6,15,23",2672.687,31160400.0,kernel_26_10.txt,False,44923183
26,3,12,"2,9,12,13,18","8,12,13,14,19",5950.864,68190400.0,kernel_26_100.txt,False,44923183
26,3,15,"3,4,9,15,16","14,15,16,22,26",7421.593,84640000.0,kernel_26_11.txt,False,44923183
26,3,0,"0,1,3,16,22","0,1,6,8,18",396.342,4710400.0,kernel_26_12.txt,False,44923183
26,3,2,"2,3,7,17,22","2,3,11,18,21",1296.8982,15290400.0,kernel_26_13.txt,False,44923183
26,3,7,"1,4,7,8,11","4,7,8,12,18",3620.561,41740400.0,kernel_26_14.txt,False,44923183
26,3,7,"7,8,9,17,18","0,7,8,13,14",3569.937,41740400.0,kernel_26_15.txt,False,44923183
26,3,3,"3,4,8,14,19","3,4,7,23,24",1762.3931,20580400.0,kernel_26_16.txt,False,44923183
26,3,11,"3,4,9,11,12","0,3,11,12,26",5497.2661,62900400.0,kernel_26_17.txt,False,44923183
26,3,1,"1,2,10,13,20","1,2,3,5,11",840.5859,10000400.0,kernel_26_18.txt,False,44923183
26,3,5,"5,6,10,15,25","5,6,8,18,21",2654.5869,31160400.0,kernel_26_19.txt,False,44923183
26,3,0,"0,1,7,18,23","0,1,2,4,18",398.7461,4710400.0,kernel_26_2.txt,False,44923183
26,3,1,"1,2,20,24,26","0,1,2,22,26",852.9011,10000400.0,kernel_26_20.txt,False,44923183
26,3,10,"5,10,11,18,20","9,10,11,12,21",5019.3579,57610400.0,kernel_26_21.txt,False,44923183
26,3,0,"0,1,3,12,19","0,1,4,6,23",399.3818,4710400.0,kernel_26_22.txt,False,44923183
26,3,6,"6,7,9,11,13","5,6,7,9,22",3114.4089,36450400.0,kernel_26_23.txt,False,44923183
26,3,13,"4,6,11,13,14","1,4,12,13,14",6453.4619,73480400.0,kernel_26_24.txt,False,44923183
26,3,15,"2,11,14,15,16","3,7,15,16,22",7389.2749,84060400.0,kernel_26_25.txt,False,44923183
26,3,1,"1,2,4,11,24","1,2,14,19,22",900.95,10580000.0,kernel_26_26.txt,False,44923183
26,3,2,"1,2,3,4,18","2,3,6,11,18",1296.5981,15290400.0,kernel_26_27.txt,False,44923183
26,3,10,"5,7,10,11,17","7,10,11,20,25",5004.3699,57610400.0,kernel_26_28.txt,False,44923183
26,3,9,"0,7,9,10,19","9,10,11,13,22",4525.0251,52320400.0,kernel_26_29.txt,False,44923183
26,3,0,"0,1,18,19,26","0,1,15,16,26",453.7571,5290000.0,kernel_26_3.txt,False,44923183
26,3,17,"7,15,17,18,23","13,17,18,22,23",8390.9321,95220000.0,kernel_26_30.txt,False,44923183
26,3,18,"7,11,14,18,19","0,15,18,19,22",8827.175,99930400.0,kernel_26_31.txt,False,44923183
26,3,4,"0,4,5,15,22","4,5,6,16,20",2205.511,25870400.0,kernel_26_32.txt,False,44923183
26,3,22,"4,7,9,22,23","5,18,20,22,23",10789.5498,121090400.0,kernel_26_33.txt,False,44923183
26,3,2,"2,3,9,12,22","2,3,4,15,17",1304.0662,15290400.0,kernel_26_34.txt,False,44923183
26,3,2,"2,3,12,14,15","2,3,20,24,25",1352.3928,15870000.0,kernel_26_35.txt,False,44923183
26,3,12,"12,13,15,24,25","0,11,12,13,19",5952.26,68190400.0,kernel_26_36.txt,False,44923183
26,3,10,"5,10,11,15,17","2,5,10,11,23",5003.085,57610400.0,kernel_26_37.txt,False,44923183
26,3,0,"0,1,12,24,25","0,1,8,16,24",396.519,4710400.0,kernel_26_38.txt,False,44923183
26,3,2,"0,2,3,14,22","2,3,5,14,17",1301.2649,15290400.0,kernel_26_39.txt,False,44923183
26,3,2,"2,3,14,22,26","2,3,4,5,14",1305.521,15290400.0,kernel_26_4.txt,False,44923183
26,3,9,"9,10,11,16,21","9,10,15,17,26",4582.179,52900000.0,kernel_26_40.txt,False,44923183
26,3,9,"9,10,11,17,18","1,2,9,10,20",4517.582,52320400.0,kernel_26_41.txt,False,44923183
26,3,5,"1,5,6,11,26","2,5,6,12,18",2673.9629,31160400.0,kernel_26_42.txt,False,44923183
26,3,1,"1,2,3,19,25","1,2,5,9,17",854.7639,10000400.0,kernel_26_44.txt,False,44923183
26,3,7,"4,7,8,16,20","2,7,8,11,26",3596.6838,41740400.0,kernel_26_45.txt,False,44923183
26,3,0,"0,1,20,22,23","0,1,3,14,16",400.2769,4710400.0,kernel_26_46.txt,False,44923183
26,3,7,"5,6,7,8,9","2,7,8,12,18",3587.5442,41740400.0,kernel_26_47.txt,False,44923183
